Date,LastOpen,LastHigh,LastLow,Close,Adj Close,Volume
737616,46.349998,49.060001,46.220001,50.049999,50.049999,6925800
737617,49.389999,51,49.169998,50.049999,50.049999,3893700
737618,50,51.099998,49.060001,47.849998,47.849998,7235200
737619,49.650002,49.849998,47.150002,58.459999,58.459999,24293000
737620,49.939999,59.380001,49.400002,60,60,9657200
737623,59.348,61.75,57.779999,63.32,63.32,6675200
737624,61.169998,63.330002,60.32,62.84,62.84,4211900
737625,64,64.459999,61.740002,62.009998,62.009998,3245100
737627,60.720001,62.470001,60.400002,64.860001,64.860001,2870400
737630,63.009998,65.489998,62.299999,62.860001,62.860001,4807600
737631,63.450001,65.040001,61.759998,60.82,60.82,3583400
737632,63.5,63.666,60.34,61.790001,61.790001,2865600
737633,59.07,62.189999,58.560001,62.330002,62.330002,2886100
737634,61.990002,64.599998,61.849998,67.790001,67.790001,5659300
737637,62.66,68.370003,62.650002,72.550003,72.550003,8277200
737638,68.559998,74,67.682999,75.300003,75.300003,4010400
737639,72.800003,75.940002,72.720001,73.059998,73.059998,6385900
737640,77.279999,77.93,71.889999,75.709999,75.709999,4289000
737641,72.669998,75.970001,71.922997,75.910004,75.910004,9424500
737644,76.489998,81.980003,75.190002,78.199997,78.199997,5022600
737645,78.405998,80.870003,77.040001,76.660004,76.660004,3899900
737646,80.650002,80.800003,76,78.830002,78.830002,3695300
737647,77.970001,81.809998,77.970001,82.190002,82.190002,3776100
737648,79.410004,82.839996,78.599998,84.68,84.68,6035900
737651,84.190002,86.599998,83.150002,87.610001,87.610001,7351700
737652,83.800003,88.870003,83.379997,85.879997,85.879997,3543500
737653,89.620003,90.190002,84.830002,82.779999,82.779999,4371600
737654,87,87.260002,81.080002,82.010002,82.010002,3531700
737658,81.709999,83.230003,78.599998,81.379997,81.379997,3433100
737659,82.033997,83.720001,78.879997,82.449997,82.449997,3004800
737660,82.300003,84.540001,81.129997,94.349998,94.349998,9775600
737661,87.07,95.709999,86.779999,85.720001,85.720001,11629200
737669,94.5,94.5,85.089996,94.739998,94.739998,7914500
737670,90.540001,96.18,90.449997,102.459999,102.459999,9699100
737671,97.150002,103.650002,96.199997,105.599998,105.599998,8360700
737672,100.339996,108.050003,98.599998,111.400002,111.400002,7374200
737673,105.599998,112.550003,105.5,118.470001,118.470001,9468800
737676,114.739998,120.800003,113.980003,112.470001,112.470001,7728500
737677,114.389999,116.830002,111.199997,115.440002,115.440002,3328400
737678,118.260002,119.989998,113.599998,119.309998,119.309998,3608600
737679,115.239998,120.93,113.234001,123.220001,123.220001,8002000
737680,121.845001,129.399994,121.309998,122.629997,122.629997,4520300
737684,125.470001,126.709999,120,127.879997,127.879997,7757100
737685,127.690002,134.279999,126.370003,127.800003,127.800003,6129800
737686,134.300003,137.347,127.330002,123.879997,123.879997,5942300
737687,129.149994,130.5,121.764999,133.75,133.75,6806500
737690,123.470001,134.070007,122.800003,134.270004,134.270004,8581200
737691,142.550003,144.460007,129.429993,126,126,5582600
737692,134.869995,134.869995,124.660004,120.43,120.43,7901400
737693,122.169998,125.07,116.339996,119,119,8159400
737694,119.110001,124.800003,116.889,113.889999,113.889999,9860000
737696,118.379997,119.875,113.330002,121.639999,121.639999,8453000
737697,120.980003,122.329002,116.809998,129.979996,129.979996,6234400
737698,127.989998,131.990005,121.620003,135.190002,135.190002,6209200
737699,133.270004,136.5,129.350006,142.570007,142.570007,9308400
737700,150.350006,150.350006,140.179993,138.979996,138.979996,6692300
737703,143.300003,144.039993,134.220001,144.039993,144.039993,4493300
737704,141,146.220001,140.380005,140.119995,140.119995,5741000
737705,143.673996,146.979996,138.380005,156.369995,156.369995,12312100
737706,135.5,157.617004,133.703995,148.520004,148.520004,4830900
737707,156.449997,157.660004,148.389999,153.119995,153.119995,2660300
737711,144.979996,155.039993,144.699997,148.839996,148.839996,5417000
737712,156.389999,157.399994,145.369995,146.839996,146.839996,4580900
737713,149.289993,153.570007,143.800003,143.470001,143.470001,3901200
737714,140,144.399994,139.210007,143.600006,143.600006,4785400
737717,146.888,151.789993,141.970001,129.110001,129.110001,7583300
737718,135.880005,139.929993,128.199997,129.259995,129.259995,9044200
737719,125.300003,129.970001,114.980003,127.139999,127.139999,6652100
737720,126.699997,128.649994,118.830002,131.839996,131.839996,18432300
737721,140.690002,147.710007,130.399994,125.970001,125.970001,9150000
737726,132.039993,136.089996,121.089996,144.669998,144.669998,8027200
737727,132.949997,145.490005,130.531998,137.940002,137.940002,4718800
737728,139.919998,144.449997,137,138.779999,138.779999,5678900
737729,140.550003,145.914993,137,126.660004,126.660004,11326600
737730,134.658005,136.389999,122,118.839996,118.839996,12049900
737733,128.389999,128.389999,110,98.589996,98.589996,16406100
737734,111,114,97.410004,107.400002,107.400002,11670400
737735,104.150002,110.790001,104.010002,103.099998,103.099998,9293300
737736,110.620003,112.660004,101.809998,110.440002,110.440002,9068500
737737,112.849998,114.472,108.110001,109.989998,109.989998,4187500
737740,106.18,110.879997,105.529999,111.650002,111.650002,3421100
737741,107.712997,112.800003,107.199997,113.309998,113.309998,7709700
737742,116.300003,119.830002,111.779999,111.349998,111.349998,7730900
737743,111.489998,112.252998,103.730003,108.82,108.82,3617000
737744,110.5,113.68,108.379997,108.860001,108.860001,3868300
737747,108.949997,111.199997,107.120003,106.879997,106.879997,5604700
737748,109.349998,110.25,104.309998,105.989998,105.989998,5330700
737749,105.629997,107.5,104.949997,95.699997,95.699997,14206700
737750,104.730003,106,94.589996,95.650002,95.650002,6910300
737751,90.849998,96.888,90,97.080002,97.080002,9639800
737754,95.489998,101.739998,91.260002,101.540001,101.540001,15293000
737755,99.330002,104.050003,98.099998,105.050003,105.050003,5813800
737756,101.529999,107.260002,100.040001,107.059998,107.059998,4572900
737756,107.599998,108.379997,104.199997,111.980003,111.980003,5500900
737760,113.089996,117.879997,110.849998,110.419998,110.419998,2872900
737761,112.620003,113.300003,107.769997,114.150002,114.150002,3521000
737762,110,115.279999,109.779999,106.75,106.75,7207900
737763,109.260002,110.519997,106.195,109.150002,109.150002,2630600
737764,110.110001,110.863998,108.150002,105.800003,105.800003,3723900
737767,108,108.18,104.190002,103,103,2710900
737768,103.897003,104.07,101.25,104.43,104.43,2396400
737769,103.790001,105.290001,101.580002,103.040001,103.040001,2424300
737770,105.599998,106.089996,102.510002,103,103,2703500
737771,103.919998,104.150002,101.410004,103.480003,103.480003,2577800
737774,103.650002,103.989998,102.120003,105.720001,105.720001,3275700
737775,104.360001,107.955002,103.650002,100.639999,100.639999,4782000
737776,105.279999,105.370003,98.379997,104.160004,104.160004,3185200
737777,99.93,105.199997,98.760002,108.150002,108.150002,4838900
737778,104.690002,111.389999,104.510002,116.660004,116.660004,6108400
737781,110.339996,117.849998,110.339996,118.459999,118.459999,3294900
737782,115.218002,118.690002,114.209999,120.160004,120.160004,4438300
737783,119.720001,122.730003,117.839996,120.639999,120.639999,2626300
737784,121.450996,122.410004,119.626999,114.620003,114.620003,4084600
737785,119.870003,120.639999,112.790001,110.860001,110.860001,4328500
737788,112.230003,114.589996,110.260002,106.129997,106.129997,3755100
737789,110.129997,110.25,105.415001,106.339996,106.339996,4032000
737790,106.766998,108.580002,103.769997,105.07,105.07,2381100
737791,106.610001,108.849998,104.519997,104.110001,104.110001,3157200
737792,106,106.540001,101,101.669998,101.669998,2969100
737795,104.769997,105.940002,100.599998,94.639999,94.639999,6189000
737796,99.190002,99.309998,93.410004,97.849998,97.849998,3808300
737797,92.129997,98.309998,90.870003,93.900002,93.900002,5540000
737798,98.639999,98.639999,92.879997,87.489998,87.489998,9325200
737799,96.470001,99.669998,84.400002,96.870003,96.870003,7448600
737802,91,98,89.339996,98.239998,98.239998,4564300
737803,96.900002,99.900002,94.720001,101.059998,101.059998,3787500
737804,99.900002,104.404999,99.489998,102.459999,102.459999,2870400
737805,97.639999,102.949997,97.019997,102.800003,102.800003,5084800
737806,104.019997,107.059998,101.599998,102.43,102.43,3185700
737809,103.540001,103.988998,101.589996,101.18,101.18,5127700
737810,102.089996,103.800003,100.699997,102.470001,102.470001,4075400
737811,104.184998,104.879997,101.540001,103.599998,103.599998,5069600
737812,103.230003,105.190002,102.610001,104,104,8593200
737813,104.790001,104.790001,99.919998,107.18,107.18,3643500
737816,102.940002,108.25,102.489998,113.529999,113.529999,5227300
737817,111.040001,114.989998,110.419998,111.93,111.93,4687800
737818,114.25,115.900002,110.184998,105.239998,105.239998,3504200
737819,109.589996,109.589996,105.110001,108.93,108.93,2446300
737822,106.780998,109.25,105.629997,104.629997,104.629997,2439200
737823,106.209999,107.25,103.510002,107.75,107.75,2754200
737824,105.150002,108.959999,105.150002,107.040001,107.040001,1922000
737825,108.650002,111.059998,107.010002,112.209999,112.209999,3523800
737826,107.5,112.5,106.309998,111.410004,111.410004,2712200
737829,110.620003,112.117996,109.910004,115.449997,115.449997,3611500
737830,111.510002,116.790001,111.5,111.110001,111.110001,1971200
737831,113.699997,114.050003,110.652,111.449997,111.449997,2765600
737832,108.779999,112.120003,108.5,114.389999,114.389999,2539300
737833,110.559998,114.989998,110.400002,118.379997,118.379997,10606000
737836,114.970001,119.190002,114.559998,113.580002,113.580002,3092100
737837,117.110001,117.75,111.830002,110.129997,110.129997,4685200
737838,111.269997,111.269997,108.599998,114.360001,114.360001,2868100
737839,110.5,116.989998,110.199997,121.589996,121.589996,4589300
737840,115.419998,121.989998,115.419998,124.449997,124.449997,7137000
737843,122.495003,128.699997,121.260002,126.849998,126.849998,2693800
737844,127.5,129.240005,123.540001,125.559998,125.559998,2772200
737845,124.339996,126.959999,121.830002,121.839996,121.839996,1667600
737846,123.599998,124.110001,121.699997,121.110001,121.110001,2752500
737847,122.57,124.389999,118.699997,119.580002,119.580002,2159000
737851,119.026001,122.425003,117.279999,108.660004,108.660004,5952800
737852,113.198997,113.489998,107.739998,103.980003,103.980003,4712500
737853,110.5,111.239998,103.040001,100.199997,100.199997,5982900
737854,100.879997,101.389999,97.980003,106.739998,106.739998,8201000
737857,105.059998,107.099998,102.300003,106.980003,106.980003,2363800
737858,107.339996,108.339996,104.459999,110.379997,110.379997,4022500
737859,110.489998,112.68,108.220001,108.589996,108.589996,2190800
737860,111.07,111.629997,107.910004,110.120003,110.120003,3376800
737861,109.080002,114.279999,108.480003,109.010002,109.010002,1579600
737864,110.93,111.5,108.169998,108.480003,108.480003,2288500
737865,106.080002,108.919998,104.43,111.919998,111.919998,1862900
737866,108.330002,112.5,106.989998,115.580002,115.580002,2855000
737867,110.529999,116.18,110.199997,108.660004,108.660004,6764300
737868,112.599998,112.599998,107.910004,95.209999,95.209999,15424900
737871,100.040001,100.550003,90.809998,87.459999,87.459999,12304200
737872,88.050003,91.315002,85.709999,82.730003,82.730003,15408200
737873,80.839996,85.480003,79.07,92.559998,92.559998,10074400
737874,86.970001,95.949997,86.650002,89.379997,89.379997,5803300
737875,93.379997,93.699997,88.68,85.580002,85.580002,5440400
737877,83.540001,86.410004,82.580002,90.379997,90.379997,4778100
737878,85.690002,92.5,84.959999,84,84,7142700
737879,83.599998,84.830002,81.18,82.910004,82.910004,3657300
737880,84.669998,86.110001,82.099998,80.339996,80.339996,5892800
737881,80.120003,81.519997,78.730003,78.68,78.68,4790500
737884,80.699997,81.339996,77.560997,82,82,3985000
737885,79.68,83.160004,76.25,80.190002,80.190002,6795300
737886,84.93,85.150002,79.760002,80.370003,80.370003,3729200
737887,80.610001,81.080002,78.220001,79.940002,79.940002,4326700
737888,79.300003,80.334999,77.879997,74.099998,74.099998,6634000
737891,78.269997,78.269997,73.809998,69.459999,69.459999,6534100
737892,71.93,72.519997,69.099998,67.779999,67.779999,8000100
737893,66.5,69.580002,64.150002,68.459999,68.459999,4173800
737894,70.349998,70.349998,66.510002,64.330002,64.330002,9319400
737895,65.269997,66.68,61.630001,66.540001,66.540001,7478800
737898,65.129997,70.489998,65.110001,70.120003,70.120003,6942700
737899,68.809998,71.5,67.57,78.410004,78.410004,9824400
737900,75.190002,78.800003,75,79.620003,79.620003,5368600
737901,76.400002,79.889999,76.125,77.489998,77.489998,4661800
737902,77.629997,79.32,76.559998,75.330002,75.330002,4522500
737905,76.475998,76.889999,74.440002,74.129997,74.129997,7378000
737906,70.199997,74.620003,70,80.230003,80.230003,7722400
737906,76.269997,80.239998,75.110001,84.559998,84.559998,9111000
737907,82.516998,87.489998,81.75,83.730003,83.730003,4282600
737908,85.470001,86.480003,82.459999,85.949997,85.949997,3024900
737912,84.93,87.260002,84.550003,91.139999,91.139999,6870500
737913,90.800003,93.470001,90.43,85.800003,85.800003,5515100
737914,87.660004,88.650002,84.220001,83.830002,83.830002,6479100
737915,79.269997,84.239998,78.150002,83.459999,83.459999,2826800
737918,84.690002,86.157997,82.885002,80.529999,80.529999,3563200
737919,81.639999,82.089996,79.080002,79.5,79.5,2052000
737920,78.93,80.349998,78.389999,76.239998,76.239998,4851100
737921,76.760002,76.779999,73.879997,72.720001,72.720001,6547700
737922,73.699997,74.559998,71.690002,74.440002,74.440002,4168300
737925,74.730003,75.120003,72.360001,69.779999,69.779999,4432200
737926,71.07,73.330002,68.644997,70.559998,70.559998,2526700
737927,71.019997,71.480003,69.349998,73.779999,73.779999,3334000
737928,71.120003,74.910004,71.120003,74.339996,74.339996,2964600
737929,74.559998,74.779999,72.050003,70.730003,70.730003,2888000
737932,71.300003,72.190002,70.040001,71.360001,71.360001,3630700
737933,70,72.150002,67.839996,66.540001,66.540001,7133600
737934,70.290001,70.650002,66.190002,64.379997,64.379997,6158400
737935,66.629997,68,64.239998,66.169998,66.169998,3790400
737936,64.970001,66.879997,63.91,64.879997,64.879997,2031100
737939,66.690002,66.839996,63.299999,61.990002,61.990002,4857500
737940,64,64,60.470001,64.5,64.5,2710100
737941,62.639999,65.57,62.07,64.269997,64.269997,2128600
737942,62.720001,65.160004,62.41,70.400002,70.400002,5389000
737943,68.025002,71.959999,67.948997,70.959999,70.959999,2535700
737946,71.529999,72,69.900002,70.559998,70.559998,2276900
737947,73.199997,73.199997,70.459999,69,69,2401000
737948,69.660004,71.559998,68.730003,71.339996,71.339996,1700200
737949,69.589996,71.445,68.889999,69.519997,69.519997,1999200
737950,70.199997,70.989998,68.120003,70.089996,70.089996,4687700
737953,70.790001,70.790001,68.690002,75.040001,75.040001,5419800
737954,71.650002,77.150002,70.790001,80.760002,80.760002,6879000
737955,78.210999,81.489998,77.900002,82.410004,82.410004,5756000
737956,82.959999,83,79.82,82.620003,82.620003,3796200
737957,80.75,83.800003,80.75,82.099998,82.099998,2530100
737960,83.349998,84.18,81.309998,80.970001,80.970001,2051200
737961,83,83.199997,80.75,76.139999,76.139999,3892200
737962,80,80.449997,74.709999,76.650002,76.650002,2591500
737963,74.779999,78.599998,74.470001,76.449997,76.449997,2188300
737964,74.330002,76.660004,74.199997,73.300003,73.300003,2716300
737966,75.75,76.489998,73.165001,80.690002,80.690002,3417700
737967,74.050003,80.970001,74.010002,77.93,77.93,2324200
737968,76.599998,78.190002,76.199997,79.199997,79.199997,1472800
737969,78.5,79.370003,77.550003,75.480003,75.480003,3469700
737970,80.5,80.959999,75.220001,74.82,74.82,1912800
737973,76.266998,76.720001,73.970001,77.330002,77.330002,1801800
737974,76.309998,78.419998,76.309998,77.43,77.43,1705000
737975,78.174004,78.800003,75.5,81.309998,81.309998,4171700
737976,80,84.290001,78.650002,84.830002,84.830002,3622500
737977,84.5,87.400002,84,86.050003,86.050003,2323300
737980,83.839996,87,83.669998,85.349998,85.349998,2675200
737981,86.559998,87.650002,83.720001,89.019997,89.019997,4090500
737982,88.360001,89.800003,87.110001,81.029999,81.029999,6883800
737983,85.504997,85.639999,80.099998,67.120003,67.120003,21270700
737984,73.330002,73.457001,65.669998,67.120003,67.120003,9310700
737987,67.949997,67.949997,66.010002,68.709999,68.709999,7675200
737988,69.910004,70.160004,68.059998,69.5,69.5,4400000
737989,69.230003,70.650002,67.910004,72.470001,72.470001,4084700
737991,69.07,72.949997,68.5,68.790001,68.790001,3758600
737994,68,69.879997,66.629997,67.57,67.57,3233200
737995,68.029999,69.5,66.760002,66.010002,66.010002,5236900
737996,66.190002,67.379997,63.700001,62.549999,62.549999,4276400
737997,66.5,67.398003,62.43,59.169998,59.169998,6186100
737998,61.509998,62.59,57.009998,54.939999,54.939999,11810400
738001,54.860001,57.259998,52.07,57,57,5897500
738002,53.68,57.130001,52.09,61.16,61.16,5507400
738003,60.549999,62.459999,59.110001,60.52,60.52,3192300
738004,58.580002,61.830002,58.009998,59.450001,59.450001,2626000
738005,60.41,61.849998,59.369999,59.130001,59.130001,5887600
738008,58.619999,59.619999,57.290001,55.560001,55.560001,5147900
738009,57.965,58.389999,55.485001,52.970001,52.970001,9642400
738010,54.130001,54.98,52,50.709999,50.709999,10724200
738011,52.279999,52.279999,48.73,50.080002,50.080002,6654400
738012,51.700001,52.599998,49.68,49.950001,49.950001,8894900
738015,49.52,50.52,47.389999,44.139999,44.139999,7849900
738016,47.77,47.959999,43.209999,49.310001,49.310001,10329700
738017,46.049999,49.48,46.049999,47,47,5580600
738018,47.450001,48.290001,46.549999,45.91,45.91,8128900
738022,45.439999,46.290001,44.169998,44.59,44.59,3145500
738023,45.470001,47.799999,44.59,44.330002,44.330002,4779700
738024,44.630001,45.450001,43.799999,42.57,42.57,5530700
738025,44.16,44.189999,41.763,47.740002,47.740002,7083500
738026,42.665001,48.869999,42.549999,46.400002,46.400002,3945700
738033,46.16,47.98,45.549999,44.389999,44.389999,4914300
738034,46.009998,46.349998,43.689999,40.419998,40.419998,9273700
738035,42.200001,42.66,39.919998,37.950001,37.950001,8654300
738036,38.810001,41.235001,37.900002,39.009998,39.009998,8819300
738037,37.529999,40.290001,36.124001,38.439999,38.439999,8389900
738040,37.799999,40.200001,37.389999,40.889999,40.889999,8005700
738041,39.369999,41.580002,37.91,41.860001,41.860001,7218800
738042,40.099998,42.314999,39.82,41.700001,41.700001,6644000
738043,43.708,44.450001,40.439999,37.240002,37.240002,7883700
738044,40.290001,40.959999,37.029999,38.689999,38.689999,4399000
738048,38,38.810001,37.439999,37.990002,37.990002,3695800
738049,37.119999,39.52,36.900002,37.720001,37.720001,3385300
738050,38.009998,38.849998,37.459999,39.330002,39.330002,9410400
738051,40.349998,41.740002,39.169998,36.080002,36.080002,6942900
738054,39.650002,39.810001,35.720001,35.189999,35.189999,9508400
738055,34.98,35.290001,32.521,34.209999,34.209999,3574700
738056,33.939999,35.830002,33.619999,32.110001,32.110001,5231800
738057,34.59,34.959999,31.719999,30.25,30.25,6690200
738058,31.110001,32.509998,30.01,30.540001,30.540001,6717900
738061,29.709999,30.57,28.32,35.290001,35.290001,6348000
738061,31.75,35.389999,31.25,35.889999,35.889999,4349500
738062,34.945,36.34,33.700001,33.689999,33.689999,3208500
738063,35.889999,35.889999,33.299999,32.599998,32.599998,2410700
738064,32.599998,34.060001,32.09,33.509998,33.509998,3438000
738067,32.799999,34.400002,31.700001,32.310001,32.310001,3418800
738068,32.84,34.369999,32,34.580002,34.580002,3381900
738069,32.23,34.810001,31.93,36.880001,36.880001,7917700
738070,35.400002,37.740002,35.299999,36.48,36.48,4705800
738071,35.849998,38.450001,35.259998,35.139999,35.139999,3435800
738074,36.68,37.189999,34.849998,34.330002,34.330002,2988900
738075,34.453999,35.099998,33.77,37.119999,37.119999,3443200
738076,35.349998,37.529999,35.200001,37.84,37.84,3440100
738077,37.029999,38.32,36.200001,36.540001,36.540001,3859400
738078,37.400002,39.099998,36.150002,34.279999,34.279999,7356700
738082,34.139999,34.639999,32.389999,31.040001,31.040001,6546300
738083,31.5,32.599998,30.9,30.15,30.15,4208700
738084,31.67,32.389999,30.07,32.130001,32.130001,4962000
738085,28.25,32.240002,28.01,31.459999,31.459999,4186600
738088,31.23,31.65,30.18,31.610001,31.610001,5129700
738091,30.629999,32.529999,30.125,31.200001,31.200001,6162100
738092,31.93,33.470001,30.98,30.16,30.16,6236600
738093,31.1,31.57,29.690001,27.780001,27.780001,13755900
738094,32.970001,33.470001,27.200001,25.459999,25.459999,8885100
738097,26.895,27.120001,25.15,23.42,23.42,10609400
738098,24.52,24.742001,23.08,22.700001,22.700001,11335000
738099,22.67,23.4,21.790001,25.24,25.24,10343500
738100,23.43,25.98,23.190001,21.68,21.68,12620400
738101,22.85,22.870001,21.320999,19.02,19.02,13297600
738104,22.01,22.16,18.879999,16.959999,16.959999,21029000
738105,17.01,18.66,14.93,18.860001,18.860001,19865500
738106,16.6,20.43,16.24,27.83,27.83,35185800
738107,25.07,28.09,22.709999,23.84,23.84,17936200
738108,26.02,26.4,23.1,27.549999,27.549999,29143400
738111,24.530001,30.82,24.07,24.91,24.91,15764000
738112,25.41,26.24,23.809999,29.9,29.9,26919300
738113,27,31.540001,26.943001,31.530001,31.530001,34026400
738114,28.66,35,27.66,30.309999,30.309999,20579200
738115,30.889999,32.119999,28.52,27.530001,27.530001,14358500
738118,28.235001,28.895,26.629999,28.540001,28.540001,10832800
738119,28.67,30.450001,27.809999,29.719999,29.719999,15174600
738120,29.92,31.59,29.58,28.219999,28.219999,8530800
738121,28.25,30.5,28.09,25.58,25.58,10747600
738121,27.43,27.940001,25.41,27.620001,27.620001,17422300
738124,29.360001,29.77,27.33,32.189999,32.189999,24005300
738125,30.285,33.779999,29.410999,30.16,30.16,10621700
738126,31.67,31.700001,29.549999,30.02,30.02,11280700
738127,29.969999,30.440001,28.51,27.610001,27.610001,12805000
738128,29.370001,29.49,26.459999,25.709999,25.709999,11724000
738131,27.02,27.66,25.66,27.57,27.57,36062400
738132,28.225,29.18,27.049999,24.940001,24.940001,14455700
738133,27.4,27.549999,24.57,26.24,26.24,8988700
738134,25.4,27.209999,24.700001,24.940001,24.940001,9154900
738138,25.639999,26.08,24.639999,23.34,23.34,13419000
738139,24.139999,24.424999,22.57,24.1,24.1,9803100
738140,22.709999,24.17,22.030001,22.190001,22.190001,8232700
738141,23.6,23.639999,22.030001,21,21,9208700
738142,21.950001,22.85,20.731001,21.08,21.08,9253500
738145,21.32,22.620001,20.934999,21.25,21.25,10451600
738146,20.030001,21.48,19.530001,20.57,20.57,8733700
738147,21.1,21.219999,20.219999,22.23,22.23,12001800
738148,20.9,23,20.879999,22.17,22.17,6480500
738149,22.450001,22.83,21.193001,24.34,24.34,12961700
738152,25.959999,26.280001,24.299999,24.459999,24.459999,10344500
738153,22.530001,24.48,21.860001,23.389999,23.389999,6972100
738154,24.02,24.98,22.9,24.07,24.07,7810100
738155,22.450001,24.17,21.68,21.5,21.5,7552100
738156,22.879999,23.43,21.004999,20.85,20.85,7579200
738159,21.280001,21.469999,19.85,18.799999,18.799999,7860100
738160,20.110001,20.15,18.709999,19.16,19.16,8550200
738161,19.950001,19.959999,18.02,18.85,18.85,9802400
738162,20.190001,20.940001,18.719999,18.91,18.91,8618300
738163,18.6,19.799999,17.48,20.6,20.6,6440300
738166,19.440001,20.790001,19.41,20.629999,20.629999,5806200
738167,20.6,21.85,20.34,21.129999,21.129999,6607100
738168,21.799999,22.389999,20.76,20.75,20.75,4674800
738169,20.620001,21.76,20.5,21.59,21.59,11377100
738170,21.495001,22.795,20.664,21.799999,21.799999,6784200
738173,22.209999,22.73,21.1,21.23,21.23,4407600
738174,21.559999,21.610001,20.65,18.690001,18.690001,9106700
738175,20.200001,20.49,18.35,19.27,19.27,6374500
738176,19.360001,19.93,18.82,20.940001,20.940001,7477700
738177,19.129999,21.219999,18.629999,21.25,21.25,8309300
738181,20.440001,21.362,19.459999,22.35,22.35,11939500
738181,23,23.700001,22.17,22.540001,22.540001,6487400
738182,23.07,23.84,22.110001,25,25,9902600
738183,23.08,25.34,23.08,24.17,24.17,4810200
738186,24.43,24.834,23.98,25.49,25.49,9929900
738187,25.74,27.15,25.15,28.030001,28.030001,14489500
738188,25.700001,28.434999,25.16,29.709999,29.709999,16988900
738189,30.129999,30.35,27.83,25.32,25.32,21699800
738190,25.290001,27.379999,24.73,26.1,26.1,13032800
738193,26.959999,27.200001,25.360001,23.49,23.49,10527700
738194,25,25.469999,22.379999,25.809999,25.809999,8461700
738195,24.76,26.059999,24.32,26.950001,26.950001,6244900
738196,26.35,27.450001,25.6,25.83,25.83,5387500
738197,25.450001,26.389999,25.365,26.32,26.32,7025800
738201,27.049999,27.469999,25.65,27.540001,27.540001,5400700
738202,27.190001,27.889999,26.424999,26.59,26.59,5780300
738203,26.535,27.280001,26,27.85,27.85,5261500
738204,26.865,28.23,26.610001,27.809999,27.809999,7285900
738207,28.23,28.42,27.209999,28.200001,28.200001,6406300
738208,28.68,29.450001,27.665001,27.23,27.23,4782800
738209,27.99,28.450001,26.860001,26.059999,26.059999,6255300
738210,26.459999,26.709999,25.450001,25.6,25.6,5437600
738211,25.67,25.91,24.91,26.74,26.74,3167700
738215,25.83,26.780001,25.65,27.709999,27.709999,3909700
738216,26.35,27.790001,26.120001,26.209999,26.209999,4984000
738217,26.969999,27.4,25.15,27.959999,27.959999,5599900
738218,26.610001,28.469999,26.440001,26.780001,26.780001,5286500
738221,27.190001,27.450001,26.48,24.110001,24.110001,5476600
738222,25.27,25.27,24.01,24.25,24.25,3504500
738223,24.299999,24.790001,23.68,24.620001,24.620001,4185000
738224,23.780001,25.02,23.74,23.09,23.09,6254600
738225,23.969999,24.219999,22.709999,22.879999,22.879999,6289500
738228,22.639999,22.92,21.552,24.43,24.43,7208300
738229,24,25.659,24,25.52,25.52,5263000
738230,24.799999,26.040001,24.48,25.360001,25.360001,5084400
738231,25.52,25.59,24.73,26.99,26.99,4917100
738232,26.1,27.415001,26.02,25.59,25.59,2613200
738235,26.57,26.74,25.440001,25.9,25.9,1785900
738236,25.799999,26.139999,25.242001,24.959999,24.959999,3948900
738237,26.1,26.16,24.728001,26.08,26.08,2895300
738238,25.290001,26.1,24.459999,25.41,25.41,3039100
738239,25.530001,26.016001,24.33,24.440001,24.440001,3422500
738241,23.82,24.51,23.26,23.32,23.32,5933800
738242,23.43,23.620001,22.620001,23.809999,23.809999,5613400
738243,22.52,24.540001,22.516001,24.4,24.4,4289300
738244,23.290001,24.540001,22.82,24.99,24.99,3504200
738245,25.09,25.969999,24.875,24.58,24.58,2043500
738248,24.32,24.67,23.870001,24.65,24.65,3144600
738249,24.610001,25.620001,24.389999,24.110001,24.110001,2068600
738250,24.58,25.1,23.82,24.27,24.27,3855800
738251,24.16,24.370001,22.889999,25.209999,25.209999,4019000
738252,25.17,26.459999,24.870001,25.4,25.4,2247800
738255,24.26,25.459999,24.059999,25.27,25.27,2372200
738256,25.27,25.92,25.15,24.6,24.6,3131900
738257,24.43,24.690001,24.1,23.84,23.84,2520400
738258,24.32,24.83,23.732,23.25,23.25,3596000
738259,23.25,23.437,22.889999,22.559999,22.559999,2644100
738262,22.92,23,22.41,23.17,23.17,2740700
738263,22.9,23.617001,22.379999,23.74,23.74,2827000
738264,23.77,24.030001,22.620001,24.41,24.41,6021400
738265,22.82,24.545,22.26,27.360001,27.360001,8526400
738266,25.872,27.469999,25.440001,25.24,25.24,9334000
738269,28.84,28.860001,25.01,23.950001,23.950001,5854200
738270,24.700001,25.540001,23.905001,23.15,23.15,5391000
738271,24,24.17,22.52,24.959999,24.959999,5706200
738271,24.23,25.333,24.09,24.799999,24.799999,2905500
738272,24.34,24.98,23.950001,23.58,23.58,3645500
738276,24.1,24.26,23.424999,22.51,22.51,4825200
738277,23.1,23.360001,22.459999,23.620001,23.620001,5866200
738278,22.805,23.875,22.09,20.07,20.07,25292100
738279,20.459999,21,19.450001,19.32,19.32,11817500
738282,19.5,20.200001,19.200001,20.15,20.15,5902300
738283,19.360001,20.219999,19.139999,18.49,18.49,8281700
738284,19.450001,19.5,18.41,18.459999,18.459999,4663600
738285,18.290001,18.639999,17.98,18.17,18.17,4734900
